0,1,2,3
17.0,0,52.6917,34.8669
18.0,0,52.728715384615384,35.08319230769231
19.0,0,52.76573076923077,35.299484615384614
20.0,0,52.80274615384616,35.51577692307692
21.0,0,52.839761538461545,35.73206923076923
22.0,0,52.87677692307693,35.94836153846153
23.0,0,52.91379230769232,36.16465384615384
24.0,0,52.950807692307706,36.380946153846146
25.0,0,52.98782307692309,36.59723846153845
26.0,0,53.02483846153848,36.81353076923076
27.0,0,53.061853846153866,37.029823076923066
28.0,0,53.09886923076925,37.24611538461537
29.0,0,53.13588461538464,37.46240769230768
30.0,0,53.1729,37.6787
31.0,0,52.92349259259259,37.38502592592592
32.0,0,52.67408518518518,37.09135185185185
33.0,0,52.42467777777777,36.79767777777777
34.0,0,52.175270370370356,36.504003703703695
35.0,0,51.925862962962945,36.21032962962962
36.0,0,51.676455555555535,35.91665555555554
37.0,0,51.427048148148124,35.62298148148147
38.0,0,51.17764074074071,35.32930740740739
39.0,0,50.9282333333333,35.035633333333315
40.0,0,50.67882592592589,34.74195925925924
41.0,0,50.42941851851848,34.44828518518516
42.0,0,50.18001111111107,34.15461111111109
43.0,0,49.93060370370366,33.86093703703701
44.0,0,49.68119629629625,33.567262962962936
45.0,0,49.43178888888884,33.27358888888886
46.0,0,49.18238148148143,32.979914814814784
47.0,0,48.93297407407402,32.68624074074071
48.0,0,48.68356666666661,32.39256666666663
49.0,0,48.4341592592592,32.098892592592556
50.0,0,48.184751851851786,31.805218518518483
51.0,0,47.935344444444375,31.51154444444441
52.0,0,47.685937037036965,31.21787037037034
53.0,0,47.436529629629554,30.924196296296266
54.0,0,47.18712222222214,30.630522222222194
55.0,0,46.93771481481473,30.33684814814812
56.0,0,46.68830740740732,30.04317407407405
57.0,0,46.4389,29.7495
58.0,0,46.4426,29.7809
59.0,0,46.450455,29.795614999999998
60.0,0,46.45831,29.810329999999997
61.0,0,46.466165,29.825044999999996
62.0,0,46.474019999999996,29.839759999999995
63.0,0,46.481874999999995,29.854474999999994
64.0,0,46.489729999999994,29.869189999999993
65.0,0,46.497584999999994,29.88390499999999
66.0,0,46.50543999999999,29.89861999999999
67.0,0,46.51329499999999,29.91333499999999
68.0,0,46.52114999999999,29.92804999999999
69.0,0,46.52900499999999,29.942764999999987
70.0,0,46.53685999999999,29.957479999999986
71.0,0,46.54471499999999,29.972194999999985
72.0,0,46.55256999999999,29.986909999999984
73.0,0,46.56042499999999,30.001624999999983
74.0,0,46.56827999999999,30.016339999999982
75.0,0,46.57613499999999,30.03105499999998
76.0,0,46.583989999999986,30.04576999999998
77.0,0,46.591844999999985,30.06048499999998
78.0,0,46.5997,30.0752
79.0,0,46.521143333333335,29.707335
80.0,0,46.44258666666667,29.339470000000002
81.0,0,46.36403000000001,28.971605000000004
82.0,0,46.28547333333334,28.603740000000005
83.0,0,46.20691666666668,28.235875000000007
84.0,0,46.128360000000015,27.86801000000001
85.0,0,46.04980333333335,27.50014500000001
86.0,0,45.97124666666669,27.132280000000012
87.0,0,45.89269000000002,26.764415000000014
88.0,0,45.81413333333336,26.396550000000016
89.0,0,45.735576666666695,26.028685000000017
90.0,0,45.65702000000003,25.66082000000002
91.0,0,45.57846333333337,25.29295500000002
92.0,0,45.4999066666667,24.925090000000022
93.0,0,45.42135000000004,24.557225000000024
94.0,0,45.342793333333375,24.189360000000026
95.0,0,45.26423666666671,23.821495000000027
96.0,0,45.18568000000005,23.45363000000003
97.0,0,45.107123333333384,23.08576500000003
98.0,0,45.02856666666672,22.717900000000032
99.0,0,44.950010000000056,22.350035000000034
100.0,0,44.87145333333339,21.982170000000036
101.0,0,44.79289666666673,21.614305000000037
102.0,0,44.714340000000064,21.24644000000004
103.0,0,44.6357833333334,20.87857500000004
104.0,0,44.557226666666736,20.510710000000042
105.0,0,44.47867000000007,20.142845000000044
106.0,0,44.40011333333341,19.774980000000046
107.0,0,44.321556666666744,19.407115000000047
108.0,0,44.24300000000008,19.03925000000005
109.0,0,44.164443333333416,18.67138500000005
110.0,0,44.08588666666675,18.303520000000052
111.0,0,44.00733000000009,17.935655000000054
112.0,0,43.928773333333424,17.567790000000056
113.0,0,43.85021666666676,17.199925000000057
114.0,0,43.7716600000001,16.83206000000006
115.0,0,43.69310333333343,16.46419500000006
116.0,0,43.61454666666677,16.096330000000062
117.0,0,43.535990000000105,15.728465000000062
118.0,0,43.45743333333344,15.360600000000062
119.0,0,43.37887666666678,14.992735000000062
120.0,0,43.30032000000011,14.624870000000062
121.0,0,43.22176333333345,14.257005000000062
122.0,0,43.143206666666785,13.889140000000062
123.0,0,43.06465000000012,13.521275000000061
124.0,0,42.98609333333346,13.153410000000061
125.0,0,42.90753666666679,12.785545000000061
126.0,0,42.82898000000013,12.417680000000061
127.0,0,42.750423333333465,12.049815000000061
128.0,0,42.6718666666668,11.681950000000061
129.0,0,42.59331000000014,11.31408500000006
130.0,0,42.51475333333347,10.94622000000006
131.0,0,42.43619666666681,10.57835500000006
132.0,0,42.357640000000146,10.21049000000006
133.0,0,42.27908333333348,9.84262500000006
134.0,0,42.20052666666682,9.47476000000006
135.0,0,42.121970000000154,9.10689500000006
136.0,0,42.04341333333349,8.73903000000006
137.0,0,41.964856666666826,8.37116500000006
138.0,0,41.8863,8.0033
139.0,0,41.9417,8.0086
140.0,0,42.00273055555555,8.037183333333333
141.0,0,42.063761111111106,8.065766666666667
142.0,0,42.12479166666666,8.09435
143.0,0,42.185822222222214,8.122933333333334
144.0,0,42.24685277777777,8.151516666666668
145.0,0,42.30788333333332,8.180100000000001
146.0,0,42.368913888888876,8.208683333333335
147.0,0,42.42994444444443,8.237266666666669
148.0,0,42.490974999999985,8.265850000000002
149.0,0,42.55200555555554,8.294433333333336
150.0,0,42.61303611111109,8.32301666666667
151.0,0,42.67406666666665,8.351600000000003
152.0,0,42.7350972222222,8.380183333333337
153.0,0,42.796127777777755,8.40876666666667
154.0,0,42.85715833333331,8.437350000000004
155.0,0,42.918188888888864,8.465933333333338
156.0,0,42.97921944444442,8.494516666666671
157.0,0,43.04024999999997,8.523100000000005
158.0,0,43.101280555555526,8.551683333333338
159.0,0,43.16231111111108,8.580266666666672
160.0,0,43.223341666666634,8.608850000000006
161.0,0,43.28437222222219,8.63743333333334
162.0,0,43.34540277777774,8.666016666666673
163.0,0,43.4064333333333,8.694600000000007
164.0,0,43.46746388888885,8.72318333333334
165.0,0,43.528494444444405,8.751766666666674
166.0,0,43.58952499999996,8.780350000000007
167.0,0,43.65055555555551,8.808933333333341
168.0,0,43.71158611111107,8.837516666666675
169.0,0,43.77261666666662,8.866100000000008
170.0,0,43.833647222222176,8.894683333333342
171.0,0,43.89467777777773,8.923266666666676
172.0,0,43.955708333333284,8.95185000000001
173.0,0,44.01673888888884,8.980433333333343
174.0,0,44.07776944444439,9.009016666666676
175.0,0,44.1388,9.0376
176.0,0,44.206564864864866,9.502586486486486
177.0,0,44.27432972972973,9.967572972972972
178.0,0,44.34209459459459,10.432559459459458
179.0,0,44.409859459459454,10.897545945945945
180.0,0,44.47762432432432,11.362532432432431
181.0,0,44.54538918918918,11.827518918918917
182.0,0,44.61315405405404,12.292505405405404
183.0,0,44.680918918918906,12.75749189189189
184.0,0,44.74868378378377,13.222478378378376
185.0,0,44.81644864864863,13.687464864864863
186.0,0,44.884213513513494,14.152451351351349
187.0,0,44.95197837837836,14.617437837837835
188.0,0,45.01974324324322,15.082424324324322
189.0,0,45.08750810810808,15.547410810810808
190.0,0,45.155272972972945,16.012397297297294
191.0,0,45.22303783783781,16.477383783783782
192.0,0,45.29080270270267,16.94237027027027
193.0,0,45.35856756756753,17.40735675675676
194.0,0,45.426332432432396,17.872343243243247
195.0,0,45.49409729729726,18.337329729729735
