0,1,2,3
15.0,0,52.6604,32.699699
16.0,0,52.7149165,33.44528233333334
17.0,0,52.769433,34.19086566666667
18.0,0,52.8239495,34.936448999999996
19.0,0,52.878465999999996,35.682032333333325
20.0,0,52.932982499999994,36.427615666666654
21.0,0,52.987499,37.173199
22.0,0,53.10653820618557,37.127545412371134
23.0,0,53.22557741237114,37.08189182474227
24.0,0,53.34461661855671,37.03623823711341
25.0,0,53.463655824742276,36.990584649484546
26.0,0,53.582695030927844,36.944931061855684
27.0,0,53.70173423711341,36.89927747422682
28.0,0,53.82077344329898,36.85362388659796
29.0,0,53.93981264948455,36.807970298969096
30.0,0,54.05885185567012,36.76231671134023
31.0,0,54.17789106185569,36.71666312371137
32.0,0,54.29693026804126,36.67100953608251
33.0,0,54.41596947422683,36.625355948453645
34.0,0,54.535008680412396,36.57970236082478
35.0,0,54.654047886597965,36.53404877319592
36.0,0,54.773087092783534,36.48839518556706
37.0,0,54.8921262989691,36.442741597938195
38.0,0,55.01116550515467,36.39708801030933
39.0,0,55.13020471134024,36.35143442268047
40.0,0,55.24924391752581,36.30578083505161
41.0,0,55.36828312371138,36.260127247422744
42.0,0,55.48732232989695,36.21447365979388
43.0,0,55.60636153608252,36.16882007216502
44.0,0,55.725400742268086,36.123166484536156
45.0,0,55.844439948453655,36.077512896907294
46.0,0,55.963479154639224,36.03185930927843
47.0,0,56.08251836082479,35.98620572164957
48.0,0,56.20155756701036,35.940552134020706
49.0,0,56.32059677319593,35.89489854639184
50.0,0,56.4396359793815,35.84924495876298
51.0,0,56.55867518556707,35.80359137113412
52.0,0,56.67771439175264,35.757937783505255
53.0,0,56.796753597938206,35.71228419587639
54.0,0,56.915792804123775,35.66663060824753
55.0,0,57.034832010309344,35.62097702061867
56.0,0,57.15387121649491,35.575323432989805
57.0,0,57.27291042268048,35.52966984536094
58.0,0,57.39194962886605,35.48401625773208
59.0,0,57.51098883505162,35.43836267010322
60.0,0,57.63002804123719,35.392709082474354
61.0,0,57.74906724742276,35.34705549484549
62.0,0,57.86810645360833,35.30140190721663
63.0,0,57.987145659793896,35.25574831958777
64.0,0,58.106184865979465,35.210094731958904
65.0,0,58.225224072165034,35.16444114433004
66.0,0,58.3442632783506,35.11878755670118
67.0,0,58.46330248453617,35.073133969072316
68.0,0,58.58234169072174,35.02748038144345
69.0,0,58.70138089690731,34.98182679381459
70.0,0,58.82042010309288,34.93617320618573
71.0,0,58.93945930927845,34.890519618556866
72.0,0,59.05849851546402,34.844866030928
73.0,0,59.177537721649585,34.79921244329914
74.0,0,59.296576927835154,34.75355885567028
75.0,0,59.41561613402072,34.707905268041415
76.0,0,59.53465534020629,34.66225168041255
77.0,0,59.65369454639186,34.61659809278369
78.0,0,59.77273375257743,34.57094450515483
79.0,0,59.891772958763,34.525290917525965
80.0,0,60.01081216494857,34.4796373298971
81.0,0,60.12985137113414,34.43398374226824
82.0,0,60.248890577319706,34.38833015463938
83.0,0,60.367929783505275,34.342676567010514
84.0,0,60.486968989690844,34.29702297938165
85.0,0,60.60600819587641,34.25136939175279
86.0,0,60.72504740206198,34.205715804123926
87.0,0,60.84408660824755,34.160062216495064
88.0,0,60.96312581443312,34.1144086288662
89.0,0,61.08216502061869,34.06875504123734
90.0,0,61.20120422680426,34.023101453608476
91.0,0,61.32024343298983,33.97744786597961
92.0,0,61.439282639175396,33.93179427835075
93.0,0,61.558321845360965,33.88614069072189
94.0,0,61.677361051546534,33.840487103093025
95.0,0,61.7964002577321,33.79483351546416
96.0,0,61.91543946391767,33.7491799278353
97.0,0,62.03447867010324,33.70352634020644
98.0,0,62.15351787628881,33.657872752577575
99.0,0,62.27255708247438,33.61221916494871
100.0,0,62.39159628865995,33.56656557731985
101.0,0,62.510635494845516,33.52091198969099
102.0,0,62.629674701031085,33.475258402062124
103.0,0,62.748713907216654,33.42960481443326
104.0,0,62.86775311340222,33.3839512268044
105.0,0,62.98679231958779,33.338297639175536
106.0,0,63.10583152577336,33.292644051546674
107.0,0,63.22487073195893,33.24699046391781
108.0,0,63.3439099381445,33.20133687628895
109.0,0,63.46294914433007,33.155683288660086
110.0,0,63.58198835051564,33.11002970103122
111.0,0,63.701027556701206,33.06437611340236
112.0,0,63.820066762886775,33.0187225257735
113.0,0,63.939105969072344,32.973068938144635
114.0,0,64.0581451752579,32.92741535051577
115.0,0,64.17718438144347,32.88176176288691
116.0,0,64.29622358762903,32.83610817525805
117.0,0,64.41526279381459,32.790454587629185
118.0,0,64.534302,32.744801
119.0,0,64.54984164150943,33.27984813207547
120.0,0,64.56538128301887,33.81489526415094
121.0,0,64.5809209245283,34.34994239622641
122.0,0,64.59646056603773,34.88498952830188
123.0,0,64.61200020754717,35.42003666037735
124.0,0,64.6275398490566,35.95508379245282
125.0,0,64.64307949056604,36.49013092452829
126.0,0,64.65861913207547,37.02517805660376
127.0,0,64.6741587735849,37.560225188679226
128.0,0,64.68969841509434,38.095272320754695
129.0,0,64.70523805660378,38.630319452830165
130.0,0,64.72077769811321,39.165366584905634
