,pass_count,prev_ball_zone,zone_get_possesion,bet_cen_A,bet_cen_B,entropy_A,entropy_B,pA_z1,pA_z2,pA_z3,pA_z4,pA_z5,pA_z6,pA_z7,pA_z8,pA_z9,pA_z10,pA_z11,pA_z12,pB_z1,pB_z2,pB_z3,pB_z4,pB_z5,pB_z6,pB_z7,pB_z8,pB_z9,pB_z10,pB_z11,pB_z12,tA_ball_poss,tB_ball_poss,danger_zone,AZ1,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,AZ8,AZ9,AZ10,AZ11,AZ12,BZ1,BZ2,BZ3,BZ4,BZ5,BZ6,BZ7,BZ8,BZ9,BZ10,BZ11,BZ12
128,3,11.0,8.0,0.10505050505050505,0.08080808080808081,1.8486032897182922,2.107180700888826,1,0,1,1,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0.6393561135476409,0.3606438864523592,0,0.0,6.855179225873708,0.0,21.321741650100922,17.946703104813196,0.0,8.619208350241548,20.058523197734146,10.110552051275791,0.0,7.656786858776663,9.196963167729223,0.0,0.0,0.0,4.9195970083802765,0.0,0.0,4.720446147651247,15.262596230249901,4.1204574718735545,0.0,20.764607295059793,0.0
129,3,4.0,4.0,0.08686868686868687,0.08686868686868689,2.0335594442019898,2.00462935246439,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0.6378583069696098,0.3621416930303902,0,0.0,6.837576823639698,0.0,21.838281372566932,11.832856069205187,0.0,8.749753464562582,15.60220243994597,9.375129082936734,0.0,26.891911903389655,0.0,0.0,0.0,0.0,9.86860413916326,0.0,0.0,4.597663448019855,14.88848817986098,3.792700624452605,0.0,16.242234911001603,0.0
130,3,7.0,7.0,0.05858585858585858,0.06262626262626263,1.039624446645134,1.7765129523418268,1,0,1,1,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0.6580102248563543,0.34198977514364565,0,0.0,6.265603245869522,0.0,0.0,0.0,0.0,8.405029736097577,23.685962175553584,7.137713002444912,0.0,49.5680215348724,0.0,0.0,0.0,0.0,4.385813571366348,0.0,0.0,5.090112170536951,7.919259975574276,0.0,0.0,29.81455064041101,0.0
131,3,4.0,7.0,0.05858585858585858,0.0707070707070707,1.0396244466451343,1.71762610764389,1,0,1,1,0,0,1,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0.6576829157999458,0.34231708420005424,0,0.0,6.263427366293878,0.0,0.0,0.0,0.0,8.420628700516977,23.72943802040985,7.160484086086687,0.0,49.687408459745576,0.0,0.0,0.0,0.0,4.36719451938586,0.0,0.0,5.09682097218544,7.952279668828071,0.0,0.0,29.90012976550343,0.0
132,1,11.0,11.0,0.11717171717171718,0.10909090909090907,1.307113019858004,1.8074893862401957,1,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,0,0.6405171276548964,0.35948287234510357,0,0.0,6.968102929504551,0.0,0.0,54.85295515573837,9.076375526627034,11.372658457490324,28.850033191729565,9.831210071981946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367443059019138,3.170914600419,4.740071552296889,24.062787983590926,5.158495002053385,6.007277965629456,2.825266871256214,0.0
133,1,8.0,11.0,0.11111111111111112,0.09090909090909091,1.806653303336411,1.9881134110113605,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0.6406909282700421,0.3593090717299578,0,0.0,6.967294015618696,0.0,0.0,45.63357085014858,9.123901772366981,11.418266823785121,28.961472542177244,9.890265814493905,9.437086171960889,0.0,0.0,0.0,0.0,0.0,0.0,12.424236696883447,3.1891607899470573,4.755020339767154,24.15089135917163,5.168572068072195,6.010637818930149,2.868269871701949,0.0
134,1,9.0,11.0,0.08686868686868687,0.09494949494949494,2.062855375084283,1.9700770054777978,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0.6422632592333275,0.3577367407666725,0,0.0,6.909489898027217,0.0,0.0,56.483464218705834,9.706875404847917,11.82517458646254,29.918136997510235,10.505975370895662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.726950620534987,3.492399634364001,5.016604037794114,19.73701675073457,10.781859542739829,6.128563135707785,3.053853201506887,0.0
135,2,8.0,11.0,0.09090909090909091,0.0909090909090909,1.971969863113079,1.9916565589237019,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.6429663274664803,0.3570336725335197,0,0.0,6.885858379948787,0.0,0.0,57.17851246517641,9.982427685774084,0.0,34.437740662974235,20.782898576882587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.820607053852626,3.580196327210962,5.340109322129918,14.326147186228688,17.25852962874421,6.1865072247424475,3.1179784384461873,0.0
136,3,9.0,11.0,0.08080808080808079,0.07676767676767676,1.6506763391728227,1.6826317851883936,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0.6433712864808271,0.35662871351917286,0,0.0,6.799803757700285,0.0,0.0,44.39282324521538,10.09189220620151,0.0,49.834693380399486,20.40836023277261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.875549805132867,3.613527513369325,0.0,20.204816852731398,17.66909070320478,6.207560740881021,3.1526632654956237,0.0
137,4,12.0,12.0,0.10909090909090909,0.08080808080808079,1.9266830223368125,1.6810259867558712,1,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,2,0.6396380795705442,0.3603619204294558,0,0.0,6.381205012150626,0.0,0.0,35.077641588502075,10.713622582758392,0.0,21.327976378525705,14.066401388559555,0.0,39.829458002116105,13.651624203082271,0.0,0.0,0.0,0.0,13.3493016565779,3.947924865446789,0.0,6.641050506987605,0.0,0.0,25.597867548566004,20.880534948011945
138,4,9.0,9.0,0.07474747474747473,0.10101010101010101,1.674650599946492,1.494500167425987,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0.6338493203550448,0.3661506796449552,0,0.0,5.591714605478246,0.0,0.0,18.133915175907703,30.19047960204628,0.0,41.6660442856003,41.72496084443857,0.0,10.404444806524317,0.0,0.0,0.0,0.0,0.0,7.03406971517577,4.940066950273517,0.0,23.42420335224428,15.013190225094998,0.0,10.29367424221773,15.189865790699642
139,4,8.0,9.0,0.07474747474747474,0.08080808080808081,1.6215600427991321,1.6051796713410402,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.6344606164383562,0.36553938356164384,0,0.0,5.507176629306756,0.0,0.0,29.871853598105353,30.573488264442563,0.0,42.69950614356301,30.76457180359735,0.0,10.472428206018384,0.0,0.0,0.0,0.0,0.0,14.202299268660695,5.094549160014945,0.0,23.051023735498188,15.163983739502939,0.0,3.5994930935214473,15.321257838948384
140,4,5.0,9.0,0.08484848484848485,0.10707070707070708,2.029106823656417,1.847499623524251,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.6352101845522898,0.36478981544771016,0,0.0,5.5471714766569695,0.0,0.0,30.846740030257767,30.85719839836267,0.0,54.890347301309234,31.015409798684182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.163632016992917,12.818207953793362,0.0,23.850364986335997,15.48210253954835,7.06336843270574,3.6795822227659434,0.0
141,5,10.0,10.0,0.0808080808080808,0.11515151515151517,2.0784511944628536,1.7776804130653294,2,1,0,0,1,0,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0.6294869624111074,0.37051303758889265,0,0.0,6.061744562891182,0.0,0.0,57.98042041227966,0.0,0.0,10.181787286141857,15.604717649976287,66.40950370828963,0.0,0.0,0.0,0.0,0.0,0.0,14.256264198428466,5.198388768816487,0.0,31.33955448066402,7.43304447953601,14.994483753168069,3.901015431892052,0.0
142,5,1.0,1.0,0.09090909090909091,0.09090909090909091,1.9794434894439525,1.9998726160427152,2,2,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0.6286873927779405,0.3713126072220595,1,53.85504128808306,54.43496644944005,0.0,0.0,13.217608288414771,14.934854540224315,0.0,9.821833598005767,0.0,14.871478172608063,0.0,0.0,16.08049353449862,14.020718027820866,0.0,0.0,7.67779359810372,0.0,0.0,17.048404919751036,7.2267924282722475,16.98477724262237,0.0,0.0
143,4,2.0,1.0,0.1292929292929293,0.08686868686868687,1.633227883840558,2.0267720477429925,2,2,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0.6324095936373804,0.36759040636261964,1,38.04889720672589,22.902297094647178,19.66845810646919,0.0,29.500162808371634,15.003054003665868,0.0,9.567968832839885,15.023455308620363,16.412559998726405,0.0,0.0,8.02648683288533,15.977420804776568,0.0,0.0,17.237209349240732,6.873315107159496,0.0,12.739718668686663,7.209637091016318,6.69041196608018,3.772406170746772,0.0
144,4,1.0,1.0,0.12323232323232322,0.09696969696969698,1.5785684214330666,1.9785288760701336,2,1,0,1,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0.634076945280607,0.365923054719393,0,38.68828604153705,6.77620992786374,19.345811712958824,0.0,31.497441180933535,15.192654093995811,0.0,24.691907326216693,15.222246905774854,16.712819755141748,0.0,0.0,8.565621135709073,8.058964926858705,0.0,0.0,17.20807586248523,7.10863954258652,0.0,20.75878939340518,7.219481609060782,6.803151121647311,3.7269777998216513,0.0
145,5,5.0,5.0,0.10303030303030303,0.07474747474747473,1.9492380647187029,2.1566796411466,1,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0.6355542791499138,0.36444572085008614,0,39.70729490522768,6.934173715081976,19.216424299848562,0.0,17.128884337287072,15.404869452559947,17.658571674034427,25.247952228828005,15.396369650882258,15.344624592894922,0.0,0.0,0.0,0.0,0.0,0.0,26.43555760463127,7.316777637085518,7.389482840894837,21.269306595944073,7.456595527645943,9.089569439787269,3.8344962352731753,0.0
146,6,8.0,5.0,0.11111111111111112,0.08484848484848484,1.7446838934253308,2.0286828023523884,1,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0.6342531935800851,0.36574680641991486,0,0.0,6.961836663659318,0.0,0.0,39.91912933674432,34.81777888570116,18.139410375061416,25.43630403615775,15.78514795117452,33.427959452620925,0.0,0.0,0.0,0.0,0.0,0.0,17.775392107848198,7.4801281638459765,7.669656742009686,38.34993746385646,0.0,9.188435688258725,3.9554771892736333,0.0
147,6,9.0,5.0,0.0909090909090909,0.12323232323232323,2.0325519801135123,1.7692979970895089,1,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0.629152790187637,0.3708472098123629,0,0.0,7.17147042809603,0.0,0.0,40.88561864859949,35.648937092207575,0.0,35.372545508976685,45.70079152264879,18.001458296965318,0.0,0.0,0.0,0.0,0.0,0.0,9.256857490291072,0.0,0.0,30.960421229537783,27.067631147542677,9.467288468747155,4.058453990245266,8.480212842595463
148,6,8.0,5.0,0.07474747474747476,0.08080808080808083,2.1696740491933264,2.0895493966964747,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0.6272929742862928,0.37270702571370723,0,0.0,7.158499053893729,0.0,0.0,21.734187572189153,36.14802524981239,0.0,54.97282942379489,46.70513273622236,17.928504963718222,0.0,0.0,0.0,0.0,0.0,0.0,9.199032269336577,0.0,0.0,31.19249109280425,27.369470746050133,9.452384127903416,4.089374404449525,8.533169444065605
149,2,5.0,5.0,0.08080808080808081,0.06262626262626263,1.6524950704737988,1.8276482937282355,1,1,0,0,2,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,1,0,0,0.6084599976434547,0.3915400023565453,0,0.0,82.83825547918053,0.0,0.0,71.59514466039498,19.244665954364656,0.0,0.0,0.0,20.26773922567263,0.0,0.0,0.0,19.354601551282407,10.26675755103921,0.0,41.69562511347585,8.945957843122226,0.0,4.0118702385071074,0.0,10.062797118569229,0.0,0.0
150,2,10.0,10.0,0.06666666666666667,0.0202020202020202,1.7619769288840568,1.1361329580168857,0,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0.6001549186676994,0.39984508133230057,0,0.0,146.64423149910192,0.0,0.0,19.4067129509673,18.50347033568814,0.0,0.0,0.0,0.0,0.0,0.0,10.116150044540342,33.53932835179331,10.009381171694992,0.0,17.831475748743912,8.726939615487513,0.0,3.538556601362384,0.0,7.579350776824616,0.0,0.0
151,2,5.0,10.0,0.06666666666666667,0.03838383838383839,1.7609988660913722,1.2945766757165806,0,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0.6004025390927388,0.39959746090726117,1,0.0,146.223964709018,0.0,0.0,0.0,18.54104498537148,0.0,0.0,0.0,19.383913925354104,0.0,0.0,10.125857856259195,33.4289401077442,9.977646429384645,0.0,17.710703121335555,8.678698229418616,0.0,3.5170265422756177,0.0,7.589023738410845,0.0,0.0
152,3,2.0,10.0,0.06262626262626263,0.07676767676767676,1.3873235888775914,1.6112477475600075,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.6021119975334336,0.39788800246656647,0,0.0,142.86078302704132,18.401845595961397,0.0,0.0,0.0,0.0,0.0,0.0,17.966205312770615,0.0,0.0,10.128813793769112,33.16056789687265,9.934211622757296,0.0,23.600723634000413,8.108226540206948,0.0,3.3655387228632243,0.0,0.0,0.0,0.0
153,3,5.0,10.0,0.048484848484848485,0.0787878787878788,1.588758053387654,1.6073350205688164,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.6023572006316681,0.39764279936833186,1,0.0,142.80465686558557,18.141556274243563,0.0,17.875365968089547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.109939900699679,33.113731328867196,9.952498172012566,0.0,23.44482262237181,8.005646692722188,0.0,0.0,0.0,0.0,3.341698738303741,0.0
154,3,2.0,10.0,0.08888888888888889,0.06464646464646466,1.6461513515951978,1.8087056200458143,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.6025102991568166,0.3974897008431833,0,0.0,142.94129460349168,17.993570644146903,0.0,17.848177756650145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.098740856177328,33.08585766038208,9.965733280973327,0.0,23.38527774835988,7.944560233568754,0.0,0.0,0.0,0.0,3.3291359267102965,0.0
155,4,5.0,10.0,0.11717171717171718,0.098989898989899,1.7958507488476376,1.8255926682940442,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0.6029994231878485,0.3970005768121515,0,0.0,144.00496246374104,17.73602721695636,0.0,17.686481568338138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.049748695523016,33.016680530066026,9.998378879430941,0.0,23.25793471134112,7.810392816465477,0.0,0.0,0.0,0.0,3.2908157678416687,0.0
156,5,10.0,10.0,0.08282828282828282,0.09090909090909091,2.0789288265362695,1.9966527614371676,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0.6047775821146926,0.39522241788530743,0,0.0,43.884539351355905,0.0,0.0,54.62226121728864,53.941627062236606,0.0,0.0,0.0,36.85414284425697,0.0,0.0,0.0,16.44368192041337,0.0,0.0,17.917034096413765,10.219800290799778,7.597750372057448,17.00258524423748,0.0,17.94234913116644,3.2873056115875396,0.0
157,5,7.0,10.0,0.07676767676767676,0.08282828282828283,2.1166822202418527,2.070277368631075,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.6069144075540664,0.3930855924459336,0,0.0,7.1961067816438105,0.0,0.0,56.11051195062625,18.275450651000387,38.29843479810677,40.011548506073595,19.12442510869833,18.670230863673673,0.0,0.0,0.0,0.0,0.0,0.0,16.779046825749568,0.0,16.107676656410376,36.35267986713865,10.730880338097581,10.862493466141467,3.5892487791161165,0.0
158,4,4.0,4.0,0.08686868686868689,0.10101010101010101,2.050225489390193,1.8503542256276158,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,1,0,0.6007925826229998,0.39920741737700016,0,0.0,5.7814097903955135,0.0,0.0,30.270385502440146,0.0,0.0,69.92540601125334,18.68052751254803,0.0,38.07103888112708,18.673898535522355,0.0,0.0,0.0,0.0,7.7248519828172855,0.0,0.0,24.273126191002234,9.873418567901934,0.0,38.84730431221601,8.671749113954611
159,0,11.0,11.0,0.08282828282828282,0.09494949494949495,2.086603683431912,1.950603668982867,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0.5417872283157257,0.45821277168427427,0,0.0,4.887325883715424,0.0,0.0,32.609353294016046,11.711412656422883,0.0,16.854991847061846,5.267168864817462,0.0,0.0,0.0,0.0,0.0,0.0,1.6014936732834877,7.491217710913261,6.430356634569334,0.0,14.352994655560554,3.1698273554093057,0.0,3.1815373717641626,0.0
160,0,8.0,11.0,0.10909090909090911,0.09494949494949495,1.780278181650653,1.9398744242328194,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0.5422954125357082,0.4577045874642917,0,0.0,4.888766017665467,0.0,0.0,32.42708997953563,11.670100845565075,0.0,16.728549447460903,5.183203773773678,0.0,0.0,0.0,0.0,0.0,0.0,1.5605764748509032,7.550426752876703,6.420062519002808,0.0,14.381084210116558,3.114578325984995,0.0,3.231777777064944,0.0
161,0,9.0,11.0,0.1111111111111111,0.07878787878787877,1.749023968671569,2.0917420142691294,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.542526032919046,0.457473967080954,0,0.0,4.867635533915194,0.0,0.0,32.43335757845004,11.634281729177914,0.0,16.664664569117292,5.149536228444932,0.0,0.0,0.0,0.0,0.0,0.0,1.5394843916011756,7.530489078009101,6.409396830885083,0.0,14.387257491114617,3.090118007548893,0.0,3.2274871865505164,0.0
162,0,6.0,11.0,0.08282828282828282,0.07474747474747476,2.070090162814535,1.680475859263147,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.5433696563285834,0.4566303436714166,0,0.0,4.851852890049979,0.0,0.0,32.77377023722014,16.986609176098234,0.0,16.403738303426806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4687966301652993,16.100883741535796,2.932470151126912,0.0,9.222688841390553,3.0557833515205397,0.0,3.2010525193129653,0.0
163,1,5.0,11.0,0.09090909090909091,0.101010101010101,1.9841575122344681,1.86037353240473,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0.543813224358545,0.4561867756414551,0,0.0,4.858557005722998,0.0,0.0,32.90259866453599,16.95546861459126,0.0,16.30845083912358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442799933145814,16.245744279574197,2.884427200405474,0.0,9.250145998018118,3.081588974551593,0.0,3.1929539989308893,0.0
164,1,8.0,8.0,0.0707070707070707,0.0909090909090909,1.8043139195853102,1.5184568718454188,2,1,0,0,1,0,0,2,0,0,0,0,3,1,0,0,1,0,0,2,0,0,0,0,0.5437276345272734,0.45627236547272665,0,0.0,4.848529261659426,0.0,0.0,32.76891516880953,11.897055907838684,0.0,16.308458942624505,5.287306624544886,0.0,0.0,0.0,0.0,0.0,0.0,1.4387029333790469,10.979290430556807,2.8420986339045613,0.0,14.581324898951976,3.1672265024064292,0.0,3.238287245074079,0.0
165,2,5.0,8.0,0.08282828282828282,0.13333333333333333,2.020317005206225,1.6526018272085492,1,1,0,0,1,1,0,1,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0.5433460330191832,0.4566539669808168,0,0.0,4.841695862311876,0.0,0.0,37.630920352047056,7.316293324559468,0.0,16.255674660949524,5.525432038179746,0.0,0.0,0.0,0.0,0.0,0.0,1.4258373319941,10.897046898879106,2.83247116780346,0.0,14.72315597792714,3.279825430128028,0.0,3.2605217140557228,0.0
166,2,6.0,8.0,0.08484848484848485,0.10303030303030303,2.062848740677915,1.9443560682430985,1,1,1,0,0,1,0,1,0,0,0,0,3,1,1,0,0,1,0,1,0,0,0,0,0.5384513479499238,0.46154865205007617,0,0.0,10.932023004303772,5.996874370043011,0.0,18.603139344261063,33.842834730228816,0.0,7.895153588803044,0.0,0.0,0.0,0.0,0.0,0.0,3.6639512065445614,1.200625215118413,7.194419654581411,9.916801878659975,0.0,6.1091984116935825,6.6974831928064456,0.0,3.542028061454302,0.0
167,2,3.0,3.0,0.04242424242424242,0.03434343434343434,1.1749244708854198,1.333011223970569,0,2,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.5184466019417475,0.4815533980582524,1,0.0,74.44827107249658,6.994115550291988,0.0,5.016960872560382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96727543993169,4.653959813385484,0.0,7.309877466256717,0.0,0.0,3.1370807498564295,0.0,0.0,0.0,2.986663208340134
168,3,2.0,2.0,0.06666666666666667,0.04646464646464646,1.3656652839135097,1.5951553382206776,1,2,1,0,1,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0.5173311325545963,0.48266886744540377,0,0.0,77.68892805019073,7.1889096456939265,0.0,0.0,0.0,0.0,0.0,0.0,4.817286951437246,0.0,0.0,0.0,30.064445318364218,4.80748878731664,0.0,7.137832350336694,0.0,0.0,3.232200464519726,0.0,0.0,0.0,3.4056264198037622
169,3,5.0,2.0,0.0707070707070707,0.098989898989899,1.3196574366287834,1.0902801027464466,1,1,1,0,1,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0.5170849328976173,0.4829150671023827,0,0.0,78.56814606568278,7.2606350477309105,0.0,0.0,0.0,0.0,0.0,0.0,4.923160461307343,0.0,0.0,0.0,30.369171986007952,4.838252124775746,0.0,3.738458157610893,0.0,0.0,3.24977793495561,0.0,3.4368419448132137,0.0,3.4723578973950406
170,3,10.0,10.0,0.03838383838383838,0.07272727272727274,1.6693780076590128,1.3661685847015335,1,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0.5172009630005069,0.48279903699949317,1,0.0,82.35590110902774,7.560284654917064,0.0,0.0,0.0,0.0,0.0,0.0,5.6766265423808155,0.0,0.0,4.022616977281175,15.516459602890468,4.972700181857824,0.0,10.91885326166636,4.933529041534489,0.0,3.2973487908581602,0.0,3.7011919421070405,0.0,3.69665917502294
171,3,1.0,10.0,0.08080808080808083,0.12323232323232323,2.086743033993766,1.7761795669986358,1,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0.5186343250584297,0.48136567494157034,0,20.091015407959553,57.87793817423106,0.0,0.0,16.22630015788281,0.0,0.0,0.0,0.0,5.9145687649434056,0.0,0.0,8.620485167230864,16.19698037870549,5.103247014948388,0.0,11.247929156878879,5.170420122434136,0.0,0.0,4.063135865176006,0.0,3.3225964459114317,0.0
172,5,10.0,10.0,0.07676767676767676,0.10505050505050505,2.116549559192,1.9290179181254397,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0.5200138569583976,0.47998614304160236,0,8.445387348730652,25.932077792324815,0.0,0.0,51.86793189468557,0.0,0.0,0.0,0.0,20.134699064125186,0.0,0.0,9.873136848946258,6.107937190647706,5.328446614281088,0.0,11.750026878533035,0.0,0.0,4.2894218187788065,4.307526350702598,12.618177277748789,3.4433821842253867,0.0
173,4,7.0,10.0,0.08282828282828282,0.09494949494949498,2.0943969624822003,1.9149505243496028,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0.5218809800169402,0.4781190199830599,0,0.0,5.1483062414676235,0.0,0.0,46.92574413028411,0.0,24.0654858808328,25.70507789555576,10.254627199439485,9.711274190472635,0.0,0.0,0.0,0.0,0.0,0.0,7.208189141678874,5.769812214237613,13.985527873910165,14.019144518207742,4.518832517152655,16.803557439936217,3.8210886015599357,0.0
174,2,4.0,4.0,0.1515151515151515,0.10303030303030303,1.48400466180646,1.857791728234558,1,1,0,2,0,0,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,1,0,0.5439995222311804,0.45600047776881963,0,0.0,6.333892853223555,0.0,12.002669118881638,0.0,0.0,12.760108089237665,25.33651745620569,0.0,0.0,66.58013207050965,0.0,0.0,0.0,0.0,7.07947289299853,0.0,0.0,6.058558103182576,4.360203940706093,0.0,0.0,48.79416395195378,0.0
175,3,11.0,4.0,0.00808080808080808,0.04646464646464647,0.557732744128918,1.1675156194610508,1,0,1,1,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0.5431075602194133,0.4568924397805867,0,0.0,6.212316065848035,0.0,12.026748274042298,0.0,0.0,12.619903125581855,25.124365353708157,0.0,0.0,67.23633119359769,0.0,0.0,0.0,0.0,7.0976419319280994,0.0,0.0,6.020194135582819,4.367682029979114,0.0,0.0,49.587637240425416,0.0
176,1,8.0,4.0,0.09090909090909091,0.10909090909090911,1.9617926235425083,1.9373569673805628,2,1,0,1,1,0,0,1,0,0,0,0,3,1,0,1,1,0,0,1,0,0,0,0,0.540080635598245,0.459919364401755,0,0.0,6.488368206781209,0.0,0.0,13.681115080304368,0.0,13.276087319552166,59.391054714455265,0.0,0.0,39.85645951226725,0.0,0.0,0.0,0.0,0.0,6.290279341093661,0.0,7.600657203711017,33.80120132708075,7.390876301319336,0.0,17.34199834510635,0.0
177,1,5.0,4.0,0.08888888888888889,0.0787878787878788,2.0221005294525503,2.078280344474878,2,2,0,1,1,0,0,0,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0.5383092515438939,0.46169074845610614,0,0.0,7.062483301462893,0.0,0.0,52.811678944291394,0.0,0.0,54.017834352914775,15.103108074973829,14.661857331738462,0.0,0.0,0.0,0.0,0.0,0.0,12.369399400398763,8.28944721090846,7.991665224531034,30.489203212512813,7.700904591399929,7.1619503623550855,2.8483980461216847,0.0
178,1,2.0,4.0,0.1191919191919192,0.08080808080808079,1.743164636414462,2.074970483107197,2,2,1,1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0.5381343415844508,0.4618656584155491,0,0.0,7.12069203157113,0.0,0.0,53.492015206955855,0.0,0.0,54.24213102827797,15.2764715676352,14.780838905964986,0.0,0.0,0.0,0.0,0.0,0.0,12.407528411446528,8.399637958265577,8.02802005965049,30.56388849829628,7.725371814254687,7.227406135169568,2.871514760132456,0.0
179,1,3.0,3.0,0.09494949494949495,0.09090909090909091,1.9772165230844179,1.9777008275528614,2,2,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0.5347911360908638,0.4652088639091361,0,0.0,76.79008140955062,49.8524469619303,0.0,26.57104614001731,0.0,0.0,15.667095022924808,0.0,0.0,0.0,0.0,0.0,14.20193354026761,19.08666134402789,0.0,16.4203573701897,8.919322702907396,0.0,14.752816382444774,0.0,8.4463758417987,3.2528239042951683,0.0
180,2,2.0,2.0,0.06868686868686869,0.15353535353535352,1.7756796645735,1.6675956951775575,0,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.5339636869888045,0.4660363130111955,1,0.0,133.60646014088155,0.0,0.0,26.62076067688097,16.41185193715655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.73019883886376,10.160652771600098,0.0,17.0338519685826,9.25055436891342,0.0,14.205605233545462,0.0,6.9953376548636115,3.205008609926348,0.0
