0,1,2,3
15.0,1,52.6348,31.7003
16.0,1,52.65183636363636,31.865790909090908
17.0,1,52.66887272727273,32.03128181818182
18.0,1,52.68590909090909,32.19677272727272
19.0,1,52.70294545454546,32.36226363636363
20.0,1,52.71998181818182,32.527754545454535
21.0,1,52.737018181818186,32.69324545454544
22.0,1,52.75405454545455,32.858736363636346
23.0,1,52.771090909090915,33.02422727272725
24.0,1,52.78812727272728,33.18971818181816
25.0,1,52.805163636363645,33.355209090909064
26.0,1,52.8222,33.5207
27.0,1,52.46128108108108,33.39573513513513
28.0,1,52.10036216216216,33.27077027027027
29.0,1,51.739443243243244,33.145805405405405
30.0,1,51.378524324324324,33.02084054054054
31.0,1,51.017605405405405,32.895875675675676
32.0,1,50.656686486486485,32.77091081081081
33.0,1,50.295767567567566,32.64594594594595
34.0,1,49.93484864864865,32.52098108108108
35.0,1,49.57392972972973,32.39601621621622
36.0,1,49.21301081081081,32.27105135135135
37.0,1,48.85209189189189,32.14608648648649
38.0,1,48.49117297297297,32.021121621621624
39.0,1,48.13025405405405,31.89615675675676
40.0,1,47.76933513513513,31.771191891891895
41.0,1,47.40841621621621,31.64622702702703
42.0,1,47.04749729729729,31.521262162162166
43.0,1,46.68657837837837,31.396297297297302
44.0,1,46.32565945945945,31.271332432432438
45.0,1,45.96474054054053,31.146367567567573
46.0,1,45.60382162162161,31.02140270270271
47.0,1,45.24290270270269,30.896437837837844
48.0,1,44.881983783783774,30.77147297297298
49.0,1,44.521064864864854,30.646508108108115
50.0,1,44.160145945945935,30.52154324324325
51.0,1,43.799227027027015,30.396578378378386
52.0,1,43.438308108108096,30.271613513513522
53.0,1,43.07738918918918,30.146648648648657
54.0,1,42.71647027027026,30.021683783783793
55.0,1,42.35555135135134,29.89671891891893
56.0,1,41.99463243243242,29.771754054054064
57.0,1,41.6337135135135,29.6467891891892
58.0,1,41.27279459459458,29.521824324324335
59.0,1,40.91187567567566,29.39685945945947
60.0,1,40.55095675675674,29.271894594594606
61.0,1,40.19003783783782,29.14692972972974
62.0,1,39.8291189189189,29.021964864864877
63.0,1,39.4682,28.897
64.0,1,39.4506,28.865
65.0,1,39.41393214285714,28.872189285714285
66.0,1,39.37726428571428,28.87937857142857
67.0,1,39.34059642857142,28.886567857142857
68.0,1,39.303928571428564,28.893757142857144
69.0,1,39.267260714285705,28.90094642857143
70.0,1,39.230592857142845,28.908135714285716
71.0,1,39.193924999999986,28.915325000000003
72.0,1,39.15725714285713,28.92251428571429
73.0,1,39.12058928571427,28.929703571428576
74.0,1,39.08392142857141,28.936892857142862
75.0,1,39.04725357142855,28.944082142857148
76.0,1,39.01058571428569,28.951271428571435
77.0,1,38.97391785714283,28.95846071428572
78.0,1,38.93724999999997,28.965650000000007
79.0,1,38.90058214285711,28.972839285714294
80.0,1,38.86391428571425,28.98002857142858
81.0,1,38.82724642857139,28.987217857142866
82.0,1,38.79057857142853,28.994407142857153
83.0,1,38.753910714285674,29.00159642857144
84.0,1,38.717242857142814,29.008785714285725
85.0,1,38.680574999999955,29.01597500000001
86.0,1,38.643907142857095,29.023164285714298
87.0,1,38.607239285714236,29.030353571428584
88.0,1,38.57057142857138,29.03754285714287
89.0,1,38.53390357142852,29.044732142857157
90.0,1,38.49723571428566,29.051921428571443
91.0,1,38.4605678571428,29.05911071428573
92.0,1,38.4239,29.0663
93.0,1,38.34355,29.439655
94.0,1,38.2632,29.81301
95.0,1,38.182849999999995,30.186365
96.0,1,38.10249999999999,30.55972
97.0,1,38.02214999999999,30.933075
98.0,1,37.941799999999986,31.30643
99.0,1,37.861449999999984,31.679785
100.0,1,37.78109999999998,32.05314
101.0,1,37.70074999999998,32.426495
102.0,1,37.620399999999975,32.799850000000006
103.0,1,37.54004999999997,33.17320500000001
104.0,1,37.45969999999997,33.546560000000014
105.0,1,37.37934999999997,33.91991500000002
106.0,1,37.298999999999964,34.29327000000002
107.0,1,37.21864999999996,34.666625000000025
108.0,1,37.13829999999996,35.03998000000003
109.0,1,37.057949999999956,35.41333500000003
110.0,1,36.97759999999995,35.786690000000036
111.0,1,36.89724999999995,36.16004500000004
112.0,1,36.8169,36.5334
113.0,1,36.7949,36.5055
114.0,1,36.776534999999996,36.493114999999996
115.0,1,36.75816999999999,36.480729999999994
116.0,1,36.73980499999999,36.46834499999999
117.0,1,36.72143999999999,36.45595999999999
118.0,1,36.703074999999984,36.44357499999999
119.0,1,36.68470999999998,36.43118999999999
120.0,1,36.66634499999998,36.418804999999985
121.0,1,36.647979999999976,36.40641999999998
