,zone_get_possesion,bet_cen_A,bet_cen_B,entropy_A,entropy_B,pA_z1,pA_z2,pA_z3,pA_z4,pA_z5,pA_z6,pA_z7,pA_z8,pA_z9,pA_z10,pA_z11,pA_z12,pB_z1,pB_z2,pB_z3,pB_z4,pB_z5,pB_z6,pB_z7,pB_z8,pB_z9,pB_z10,pB_z11,pB_z12,danger_zone,pass_count_A,pass_count_B,tA_ball_poss,tB_ball_poss,AZ-1,AZ1,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,AZ8,AZ9,AZ10,AZ11,AZ12,BZ-1,BZ1,BZ2,BZ3,BZ4,BZ5,BZ6,BZ7,BZ8,BZ9,BZ10,BZ11,BZ12
26,3,0.098989898989899,0.09696969696969697,1.9231948342029468,1.9316277674695521,0,2,1,0,3,3,0,0,0,1,1,0,0,1,0,0,4,3,0,2,0,1,0,0,0.0,1,1,0.3731587561374795,0.6268412438625205,0.0,0.0,4.016815785542172,1.4484756578313258,0.0,1.2533849783132531,1.6679544000000002,0.0,0.0,0.0,0.34319079759036164,0.07419456144578304,0.0,0.0,0.0,0.12728551807228933,0.0,0.0,1.8630333036144586,1.3277265831325313,0.0,0.22074896385542123,0.0,0.1432731469879518,0.0,0.0
27,6,0.1111111111111111,0.05454545454545454,1.5030626597785093,1.8731649146257274,0,2,1,0,1,4,0,0,2,0,0,1,1,4,3,0,1,2,0,0,0,0,0,0,0.0,0,2,0.6363249680986814,0.36367503190131856,0.0,0.0,0.7262147204819281,0.3355411373493978,0.0,0.08484053493975896,1.2107968626506036,0.0,0.0,0.242871368674699,0.0,0.0,0.1435651951807229,0.0,0.8146584144578314,3.283724906024097,2.6748924289156633,0.0,0.14906853253012017,0.7507282192771084,0.0,0.0,0.0,0.0,0.0,0.0
28,2,0.07676767676767678,0.056565656565656576,1.7256914290723548,1.9033977498321377,0,2,0,0,1,5,0,0,2,0,0,1,0,3,1,0,1,5,0,0,1,0,0,0,0.0,1,1,0.374385781495034,0.625614218504966,0.0,0.0,1.039559342168675,0.0,0.0,0.1692548240963855,1.3702418096385538,0.0,0.0,0.09624339036144582,0.0,0.0,0.1866589084337352,0.0,0.0,0.6228920963855431,0.016180199999999933,0.0,0.4385888891566265,1.5502514024096385,0.0,0.0,0.23117538072289157,0.0,0.0,0.0
29,6,0.048484848484848485,0.06666666666666667,1.5506851443119174,1.352167112681332,0,0,0,0,0,2,0,3,2,0,1,3,0,1,0,0,2,2,1,2,3,0,0,0,0.0,0,0,0.633357223302959,0.36664277669704104,0.0,0.0,0.0,0.0,0.0,0.0,0.3094752289156628,0.0,0.6215263951807224,0.8584137325301213,0.0,0.2735419734939768,0.8342824698795174,0.0,0.0,0.37521232048192743,0.0,0.0,4.963914809638552,3.1431804867469877,0.21319111084337394,1.051755737349398,1.8667294626506026,0.0,0.0,0.0
30,6,0.06666666666666667,0.048484848484848485,1.352167112681332,1.5506851443119174,0,0,0,0,1,2,0,1,4,0,1,2,0,1,0,0,1,2,1,2,3,0,0,1,0.0,0,0,0.36670761670761676,0.6332923832923832,0.0,0.0,0.0,0.0,0.0,0.17419860722891597,1.057571110843373,0.0,0.2663526506024092,2.914148580722892,0.0,0.15830256144578322,0.45641330602409647,0.0,0.0,0.13707823373493994,0.0,0.0,0.09367369156626502,0.5298200385542168,0.1857208048192769,0.7631091469879525,0.8694652843373492,0.0,0.0,0.16063707469879523
31,1,0.06464646464646463,0.08484848484848485,1.8181636510489299,1.6146386177222098,0,0,0,0,1,3,0,2,4,0,0,1,0,1,0,0,2,3,0,1,3,0,0,1,0.0,0,0,0.664795058955643,0.33520494104435705,0.0,0.0,0.0,0.0,0.0,0.20368052530120526,1.538724650602409,0.0,0.4864604096385538,2.303065474698795,0.0,0.0,0.09120870361445768,0.0,0.0,0.08294253975903623,0.0,0.0,0.46469427469879543,0.8043512168674696,0.0,0.894680074698795,1.1275289493975904,0.0,0.0,0.5802985734939756
32,9,0.09090909090909091,0.06666666666666667,1.5691956073960078,1.7856718726773102,1,4,0,0,1,1,0,1,0,2,1,0,0,1,0,0,2,3,0,1,4,0,0,0,0.0,2,1,0.4215454767527075,0.5784545232472925,0.0,2.1703777807228914,4.197597585542166,0.0,0.0,0.4292701228915661,0.1923801180722891,0.0,0.10307699999999986,0.0,2.1265479397590363,0.0012184987951807755,0.0,0.0,0.0,0.09217267951807219,0.0,0.0,1.4291005156626517,0.8376129253012051,0.0,0.5665260289156625,1.7262770168674713,0.0,0.0,0.0
33,8,0.09494949494949494,0.08282828282828282,1.931170497424767,2.0682355521732676,0,3,1,0,2,1,0,1,0,2,1,0,1,7,1,0,1,0,0,0,0,1,0,0,0.0,1,1,0.5798571660444733,0.42014283395552665,0.0,0.0,1.5847920578313253,1.2612426216867476,0.0,1.2618954216867468,0.1511302192771084,0.0,0.12401709397590364,0.0,2.3382131493975935,0.0023291855421686777,0.0,0.0,1.1509308650602408,5.742925763855423,1.1528044192771092,0.0,0.44140717590361417,0.0,0.0,0.0,0.0,0.6115885373493976,0.0,0.0
34,7,0.101010101010101,0.07474747474747476,1.9371641432072328,2.139230617113956,1,2,0,0,2,1,0,1,0,3,1,0,1,4,1,0,2,1,0,0,0,2,0,0,0.0,1,0,0.432170388619566,0.567829611380434,0.0,0.5224868674698799,0.9924927180722884,0.0,0.0,0.4190963421686741,0.24464840963855394,0.0,0.06432169879518077,0.0,3.1996015734939762,0.10523868433734941,0.0,0.0,0.1209752530120481,1.6950488240963841,0.6660810361445785,0.0,1.1933656626506015,0.784310421686747,0.0,0.0,0.0,0.8608611903614456,0.0,0.0
35,10,0.08282828282828282,0.08686868686868689,2.0883158656424947,2.035156312020065,0,3,1,0,4,1,0,0,1,0,1,0,0,1,0,0,2,1,0,5,2,0,0,0,1.0,0,0,0.573657389259114,0.426342610740886,0.0,0.0,3.658675409638553,0.5632640240963861,0.0,2.0272145277108446,0.9980496795180721,0.0,0.0,0.063232756626506,0.0,0.04929992530120505,0.0,0.0,0.0,0.0986122987951807,0.0,0.0,2.301113161445782,3.404418708433735,0.0,5.815919255421684,2.8242990289156635,0.0,0.0,0.0
36,10,0.08686868686868689,0.08282828282828282,2.035156312020065,2.0883158656424947,0,0,0,0,1,5,1,2,0,1,1,0,0,1,0,0,1,2,1,3,3,0,0,0,0.0,0,0,0.42638758231420504,0.573612417685795,0.0,0.0,0.0,0.0,0.0,0.5152459879518075,6.903178221686751,1.7885875228915669,2.440355522891566,0.0,0.8340100771084342,0.4198054048192773,0.0,0.0,0.0,0.055524173493976134,0.0,0.0,1.9564868891566256,1.1919147325301207,0.5874641349397595,5.090476214457833,1.0469888963855425,0.0,0.0,0.0
37,6,0.09696969696969697,0.06464646464646463,2.0175977932321594,2.2375371194904337,0,0,0,0,3,2,0,2,2,1,1,0,0,2,1,0,2,5,0,0,0,1,0,0,0.0,1,3,0.5903133473937933,0.40968665260620674,0.0,0.0,0.0,0.0,0.0,3.1322640433734916,0.6513327180722892,0.0,1.3215980746987974,0.9799040168674699,0.41863134216867454,0.2052761349397587,0.0,0.0,0.0,5.998304674698797,0.14829568915662655,0.0,1.2836618674698808,5.735399436144579,0.0,0.0,0.0,0.6656756963855418,0.0,0.0
38,5,0.09292929292929292,0.09090909090909088,1.978957609967543,1.9897364738540249,0,6,1,0,2,1,0,1,0,0,0,0,0,1,0,0,3,4,0,2,0,1,0,0,0.0,1,1,0.4181453708515851,0.5818546291484149,0.0,0.0,8.835863739759034,1.2545169253012052,0.0,2.297430672289157,0.7116747397590363,0.0,0.49816115421686796,0.0,0.0,0.0,0.0,0.0,0.0,0.2062269180722897,0.0,0.0,1.7482299903614456,2.1136115566265046,0.0,2.2496787542168657,0.0,0.33120875421686735,0.0,0.0
39,11,0.11111111111111112,0.09898989898989898,1.7807749776713164,1.9802663652478343,2,3,0,0,4,1,0,0,0,0,1,0,0,1,0,0,3,1,1,4,1,0,0,0,1.0,1,0,0.5850585721653282,0.4149414278346718,0.0,0.9143674987951806,0.6778987445783136,0.0,0.0,2.144080857831325,0.2607473855421686,0.0,0.0,0.0,0.0,0.017292997590361386,0.0,0.0,0.0,0.2789218409638554,0.0,0.0,7.265239257831328,2.5614938024096405,2.0545746939759026,7.472975016867473,0.7573887975903616,0.0,0.0,0.0
40,7,0.026262626262626265,0.06464646464646465,1.3997666690510309,1.821453526388538,2,4,0,0,3,0,0,0,0,1,1,0,3,6,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0.4343211283658641,0.5656788716341359,0.0,1.0719941927710848,1.492946349397591,0.0,0.0,1.1780624891566254,0.0,0.0,0.0,0.0,0.130364371084337,0.035361383132530025,0.0,0.0,0.48175153734939713,2.8672263903614468,0.0,0.0,0.22599748915662635,0.0,0.0,0.0,0.0,0.3068914337349402,0.0,0.0
41,7,0.06464646464646465,0.06666666666666667,1.816398154322819,1.794536202164065,3,1,0,0,3,0,0,0,0,3,1,0,4,3,0,0,0,1,0,0,0,3,0,0,0.0,1,0,0.5661733314358901,0.4338266685641099,0.0,4.128535554216867,0.1938585759036144,0.0,0.0,1.0870609012048194,0.0,0.0,0.0,0.0,2.890844262650603,0.01772817108433735,0.0,0.0,1.7545572433734946,4.52875155180723,0.0,0.0,0.0,0.5028000939759036,0.0,0.0,0.0,1.5239801493975897,0.0,0.0
42,7,0.10505050505050505,0.07676767676767676,1.8843466768443158,2.1577320907090183,0,0,0,1,0,0,4,1,2,1,2,0,0,1,0,0,2,0,3,3,1,0,1,0,0.0,0,0,0.4795945062132112,0.5204054937867888,0.0,0.0,0.0,0.0,0.6321571084337345,0.0,0.0,1.4527411951807236,0.13919844578313278,1.0105141445783132,0.21437416626506042,0.40048019277108426,0.0,0.0,0.0,0.09690368674698824,0.0,0.0,1.5046299975903614,0.0,2.9285515951807217,4.3523623012048205,1.2595522987951813,0.0,0.4280763903614459,0.0
43,6,0.08282828282828282,0.08888888888888889,1.6204194270459567,1.558041096565763,0,0,0,0,0,0,5,2,2,1,1,0,0,1,0,0,2,0,5,1,0,2,0,0,0.0,1,3,0.5426593488836223,0.45734065111637767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764975990361446,0.49693069156626557,0.4381380578313254,0.5489537855421688,0.2304000433734941,0.0,0.0,0.0,0.23107142891566274,0.0,0.0,0.4504477807228918,0.0,2.4355365975903602,0.17467081445783128,0.0,0.18699207469879497,0.0,0.0
44,7,0.08686868686868686,0.07474747474747474,2.0058578213924103,2.153445094412106,0,0,0,0,4,2,1,1,2,0,1,0,0,1,0,1,0,0,1,3,1,0,3,1,0.0,0,1,0.5059057353776264,0.49409426462237366,0.0,0.0,0.0,0.0,0.0,4.191823684337348,6.28003951807229,1.0335823301204825,0.9637432554216876,2.464281614457833,0.0,0.18252169156626546,0.0,0.0,0.0,0.5669355397590353,0.0,2.010848139759036,0.0,0.0,2.3229537686746977,7.049607968674701,1.0063895421686755,0.0,2.7419643831325313,0.9421519734939781
45,10,0.09696969696969697,0.10707070707070708,1.9284831706146919,1.9121118292085462,0,0,2,0,3,3,0,1,1,0,1,0,0,2,3,0,3,3,0,0,0,0,0,0,1.0,0,0,0.49929747653571627,0.5007025234642837,0.0,0.0,0.0,2.955179349397591,0.0,4.43120263373494,4.360624286746989,0.0,1.4893282987951804,1.2566963927710852,0.0,0.27019917831325385,0.0,0.0,0.0,0.8588850361445783,0.8590432915662656,0.0,3.384360065060241,4.84574475180723,0.0,0.0,0.0,0.0,0.0,0.0
46,10,0.10707070707070708,0.09696969696969697,1.9121118292085462,1.9284831706146919,0,0,0,0,5,2,0,1,1,1,1,0,0,2,2,0,3,3,0,1,0,0,0,0,0.0,0,0,0.5007305833426998,0.49926941665730024,0.0,0.0,0.0,0.0,0.0,2.0462886650602403,0.4026058265060244,0.0,0.11523651325301205,0.13189063373493984,0.18302624096385542,0.0745006481927711,0.0,0.0,0.0,3.320575937349398,4.617871272289156,0.0,4.560160337349398,5.4106117518072265,0.0,1.0397540024096392,0.0,0.0,0.0,0.0
47,6,0.08484848484848485,0.09696969696969694,2.056185468140656,1.9664068044060663,0,2,1,0,1,1,1,0,1,3,1,0,0,2,0,0,7,1,0,0,0,1,0,0,0.0,2,2,0.517700552127314,0.48229944787268597,0.0,0.0,0.6483245421686752,0.023659048192771055,0.0,0.4582991132530122,0.2310861108433735,0.0887762602409638,0.0,0.14181974457831337,2.1452250578313254,0.030090896385542097,0.0,0.0,0.0,0.19097419518072303,0.0,0.0,2.4199152795180723,0.29376838554216816,0.0,0.0,0.0,0.0368122048192772,0.0,0.0
48,6,0.030303030303030307,0.06262626262626263,1.342083084898749,1.4390071508133766,2,2,0,0,1,1,0,1,0,3,1,0,0,4,2,0,1,0,0,0,0,4,0,0,0.0,1,1,0.4844482777208776,0.5155517222791224,0.0,2.18359331566265,3.038336631325301,0.0,0.0,0.4751088795180728,0.24620366024096413,0.0,0.10747893975903612,0.0,2.154369686746989,0.23621658795180722,0.0,0.0,0.0,0.6994235204819275,1.3787560120481936,0.0,0.4399781927710844,0.0,0.0,0.0,0.0,0.9762292337349402,0.0,0.0
49,6,0.06262626262626263,0.07474747474747476,1.4390071508133766,1.7044412227772008,0,2,1,0,1,5,0,0,1,0,1,0,2,6,1,0,2,0,0,0,0,0,0,0,0.0,1,1,0.5156300528187991,0.48436994718120086,0.0,0.0,1.6610277903614454,1.65916833253012,0.0,0.22399605542168677,1.862460773493975,0.0,0.0,0.8810519421686744,0.0,0.15025160963855447,0.0,0.0,1.2087316771084338,3.6045767927710837,0.4866356457831322,0.0,0.6947118072289156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,12,0.1070707070707071,0.07474747474747477,1.9442289753890236,2.135510923668056,0,5,2,0,2,1,0,1,0,0,0,0,0,4,2,0,1,4,0,0,0,0,0,0,0.0,0,0,0.5172570390554041,0.48274296094459584,0.0,0.0,4.062599407228916,1.4833950433734941,0.0,0.13417334457831337,0.22942533975903612,0.0,0.1129860722891569,0.0,0.0,0.0,0.0,0.0,0.0,2.626532804819277,0.6423113493975905,0.0,0.9375440168674692,2.09947708192771,0.0,0.0,0.0,0.0,0.0,0.0
51,5,0.07878787878787878,0.0808080808080808,2.1235615209579555,2.0708210381003527,0,4,2,0,1,3,0,1,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.5018224230937455,0.4981775769062545,0.0,0.0,2.0363712,0.9183093253012051,0.0,0.08420193253012029,1.2805701469879514,0.0,0.04440122891566264,0.0,0.0,0.0,0.0,0.0,0.0,5.138365612048194,0.13062899999999994,0.0,0.7127613903614458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,6,0.0808080808080808,0.07878787878787878,2.0708210381003527,2.1235615209579555,0,0,1,0,2,6,0,0,1,0,1,0,0,1,5,0,3,2,0,0,0,0,0,0,0.0,0,0,0.4982019632617358,0.5017980367382642,0.0,0.0,0.0,0.2975218120481927,0.0,0.27558175662650675,2.9956264192771087,0.0,0.0,0.047077127710843464,0.0,0.014492761445783086,0.0,0.0,0.0,0.30333793012048194,1.8912872746987948,0.0,0.8504459783132527,1.5153042795180722,0.0,0.0,0.0,0.0,0.0,0.0
53,2,0.10505050505050506,0.08484848484848484,1.8996611522838323,2.0088752977573665,0,0,0,0,2,1,0,4,1,2,1,0,0,1,0,2,1,0,2,2,1,0,1,1,0.0,1,1,0.5311442422025062,0.4688557577974938,0.0,0.0,0.0,0.0,0.0,4.02130794939759,0.8857515686746985,0.0,1.8672755927710842,0.7970308120481928,3.217469927710841,0.0450174939759035,0.0,0.0,0.0,0.07229017590361428,0.0,3.3841355204819283,1.0648665903614458,0.0,5.212684677108438,2.5160833228915678,1.9492684987951812,0.0,0.7446503277108433,1.6693866795180725
54,3,0.09090909090909091,0.04646464646464646,1.3808427458707955,1.5897078793948225,0,2,1,0,3,3,0,0,0,1,1,0,0,1,0,0,2,0,4,3,1,0,0,0,0.0,1,0,0.4709847863715041,0.5290152136284959,0.0,0.0,1.9274903493975895,1.4740565349397579,0.0,3.2566547277108433,3.1453476216867466,0.0,0.0,0.0,1.3575161349397595,0.03439296144578355,0.0,0.0,0.0,0.31465027228915693,0.0,0.0,1.8185584626506013,0.0,1.2286421566265062,1.629620154216868,0.9249780506024099,0.0,0.0,0.0
55,6,0.030303030303030307,0.052525252525252523,1.3895615587130459,1.3975749960262516,0,2,2,0,2,3,0,0,0,1,1,0,0,2,1,0,4,1,0,2,0,1,0,0,0.0,0,0,0.5359274718369912,0.4640725281630088,0.0,0.0,2.1482296698795187,1.1780749590361448,0.0,0.9466814746987953,0.8755666265060237,0.0,0.0,0.0,0.23737364096385563,0.010580110843373517,0.0,0.0,0.0,1.0365790626506035,1.419759954216867,0.0,6.75728911807229,1.1603115975903617,0.0,0.46911057108433724,0.0,0.657873093975904,0.0,0.0
56,6,0.0585858585858586,0.0686868686868687,1.4918088499473028,1.2477664976661018,0,2,3,0,3,2,0,0,0,0,1,0,0,5,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0.46608540129666887,0.5339145987033311,0.0,0.0,1.579683130120483,1.390109508433736,0.0,0.9593161373493978,0.09394433493975897,0.0,0.0,0.0,0.0,0.07743010843373518,0.0,0.0,0.0,1.4888706722891558,1.8771840144578316,0.0,0.2309395445783134,1.9712346361445778,0.0,0.0,0.0,0.0,0.0,0.0
57,6,0.0686868686868687,0.0585858585858586,1.2477664976661018,1.4918088499473028,0,2,3,0,2,3,0,0,0,0,1,0,0,6,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0.5339354377179648,0.4660645622820352,0.0,0.0,0.5851939518072296,1.4093848771084336,0.0,0.39590365301204844,0.5113368361445785,0.0,0.0,0.0,0.0,0.15155004578313258,0.0,0.0,0.0,1.4108648602409644,1.1660980265060243,0.0,0.28836060722891554,1.0618924987951814,0.0,0.0,0.0,0.0,0.0,0.0
58,6,0.08484848484848485,0.0787878787878788,2.037305201235717,2.0962813731862235,0,6,0,0,3,0,0,1,0,0,0,0,0,5,4,0,1,1,0,0,0,0,0,0,0.0,1,1,0.49564997043669223,0.5043500295633078,0.6277172024096386,0.0,5.451399339759038,0.0,0.0,1.9744597807228914,0.0,0.0,0.01167764096385537,0.0,0.0,0.0,0.0,0.0,0.0,1.3028149373493976,0.673468474698796,0.0,0.5067876144578314,0.5130506240963858,0.0,0.0,0.0,0.0,0.0,0.0
59,12,0.09090909090909093,0.08484848484848484,2.039249060233804,2.0893809950273767,1,6,0,0,3,0,0,1,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0.5072841009278307,0.4927158990721693,0.0,0.6816103228915661,7.822401050602411,0.0,0.0,1.4534275662650602,0.0,0.0,0.010637125301204654,0.0,0.0,0.0,0.0,0.0,0.0,7.414989108433735,0.0,0.0,1.8223374289156622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,12,0.08888888888888888,0.08686868686868687,2.02838308386993,2.058348022348258,0,0,0,0,3,2,0,5,0,0,1,0,0,1,0,0,4,2,0,2,1,1,0,0,0.0,1,0,0.4931414908343471,0.5068585091656529,0.0,0.0,0.0,0.0,0.0,1.7519420024096388,5.285206734939763,0.0,2.940546506024095,0.0,0.0,0.10595342168674672,0.0,0.0,0.0,0.07227003614457866,0.0,0.0,6.792973453012052,1.735576127710843,0.0,0.6616785397590365,1.4120876891566287,0.7682576240963852,0.0,0.0
61,9,0.07474747474747476,0.11313131313131311,1.6484659798533094,1.4805230581666444,0,2,1,0,1,4,0,1,0,1,1,0,0,2,0,0,4,3,0,2,0,0,0,0,0.0,0,1,0.5120574440708919,0.48794255592910807,0.0,0.0,0.21236720963855424,0.1716031373493976,0.0,0.31561298313253,1.4368747228915666,0.0,0.007336807228915664,0.0,0.04540816626506031,0.003916286746987945,0.0,0.0,0.0,0.5233705879518075,0.0,0.0,3.219367677108434,1.6681301566265054,0.0,0.664984373493976,0.0,0.0,0.0,0.0
62,6,0.09494949494949495,0.09292929292929294,1.8844253052257016,1.981220926874511,0,3,2,0,2,3,0,0,0,0,1,0,0,4,1,0,2,4,0,0,0,0,0,0,0.0,1,1,0.488875999502838,0.511124000497162,0.0,0.0,0.6019818650602409,0.6057369975903613,0.0,0.36685945301204836,2.759992959036146,0.0,0.0,0.0,0.0,0.035867414457831155,0.0,0.0,0.0,0.3634361638554217,0.046577313253012065,0.0,0.3181949277108433,1.4416581759036153,0.0,0.0,0.0,0.0,0.0,0.0
63,6,0.13737373737373737,0.10505050505050505,1.8009314786596682,1.8110420961611007,0,4,0,0,4,2,0,1,0,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,0.0,0,0,0.5144432556991194,0.4855567443008806,0.0,0.0,2.0387289469879515,0.0,0.0,1.625989337349396,2.7619409566265074,0.0,0.196955638554217,0.0,0.0,0.0,0.0,0.0,0.0,1.466125236144579,0.5165311228915659,0.0,0.0,2.3600114024096404,0.0,0.0,0.0,0.0,0.0,0.0
64,6,0.10505050505050505,0.13737373737373737,1.8110420961611007,1.8009314786596677,0,4,0,0,4,1,0,2,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.4855779121919105,0.5144220878080895,0.0,0.0,3.7385912963855428,0.0,0.0,4.622587062650605,0.7341080963855428,0.0,0.4738611180722894,0.0,0.0,0.0,0.0,0.0,0.0,6.337727877108435,0.27275830843373483,0.0,0.5049777397590365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2,0.060606060606060594,0.07474747474747474,1.4426812219576612,2.0757035745246006,0,3,0,0,4,1,0,2,0,1,0,0,0,7,1,0,3,0,0,0,0,0,0,0,1.0,1,1,0.5399578980196476,0.46004210198035245,0.0,0.0,2.5095140168674703,0.0,0.0,4.568734821686749,0.28261513734939747,0.0,0.8857685204819286,0.0,1.3228731397590368,0.0,0.0,0.0,0.0,5.471894949397591,0.48859299036144577,0.0,3.7472717638554234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,3,0.05858585858585859,0.07676767676767679,1.8046753365873018,1.6967315591681804,0,1,1,0,4,1,0,1,1,1,1,0,0,4,1,0,4,1,0,0,0,1,0,0,0.0,1,1,0.4610086388045762,0.5389913611954238,0.0,0.0,0.35760795903614456,1.320857609638554,0.0,3.882270925301206,1.1536934602409632,0.0,0.10519400963855406,0.31325147710843426,0.26158779759036144,0.016169110843373562,0.0,0.0,0.0,3.2961558650602405,0.4313221228915669,0.0,3.6828813542168692,0.7665754265060241,0.0,0.0,0.0,1.573210033734939,0.0,0.0
67,10,0.054545454545454536,0.040404040404040414,1.5053486909453269,1.5775038465043139,1,2,0,0,3,2,0,1,0,1,1,0,0,4,1,0,2,4,0,0,0,0,0,0,1.0,1,1,0.5408673410068596,0.4591326589931404,0.0,3.461506662650605,0.2883270506024096,0.0,0.0,0.34214192530120446,0.15005953734939764,0.0,0.07677864578313245,0.0,1.3381848000000005,0.06367924337349408,0.0,0.0,0.0,1.2318134891566266,0.5242037277108437,0.0,2.8523572048192776,3.254353004819277,0.0,0.0,0.0,0.0,0.0,0.0
68,1,0.07676767676767678,0.07070707070707072,1.664994934096101,1.7675864589657508,3,3,0,0,2,1,0,1,0,1,0,0,3,5,1,0,2,0,0,0,0,0,0,0,1.0,1,1,0.4605334364128334,0.5394665635871666,0.0,2.360334896385542,0.41543765783132536,0.0,0.0,0.9917231493975913,0.24102626746987957,0.0,0.0731852674698799,0.0,0.246648527710843,0.0,0.0,0.0,0.2305717734939759,2.213463332530121,1.8505527469879501,0.0,0.13713086746987946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2,0.0888888888888889,0.09494949494949494,2.0218971630104736,1.8880045254254332,1,7,0,0,2,0,0,1,0,0,0,0,2,6,0,0,2,1,0,0,0,0,0,0,0.0,0,0,0.5415929203539823,0.4584070796460177,0.0,0.08223672289156671,2.2504549879518065,0.0,0.0,0.26448261686746977,0.0,0.0,0.08417860481927722,0.0,0.0,0.0,0.0,0.0,0.3593304506024098,3.109895515662651,0.0,0.0,0.2964516072289156,0.5244260602409634,0.0,0.0,0.0,0.0,0.0,0.0
70,9,0.08686868686868687,0.07272727272727274,1.5642537234689657,1.652863052717757,1,7,0,0,2,0,0,1,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0.48053290032106877,0.5194670996789312,0.0,0.5718822072289159,3.2752696265060246,0.0,0.0,0.36656728192771076,0.0,0.0,0.10825414698795173,0.0,0.0,0.0,0.0,0.0,0.48818468674698795,3.2376825108433747,0.0,0.0,0.5675055397590364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,3,0.09494949494949495,0.09696969696969697,1.964899461568632,1.933121780200093,0,0,0,0,2,1,1,4,1,1,1,0,0,1,0,0,4,0,2,3,1,0,0,0,0.0,0,0,0.527351265018694,0.472648734981306,0.0,0.0,0.0,0.0,0.0,2.1522559012048195,0.1929024433734942,0.269778426506024,1.7531500626506016,0.17959239036144584,1.4616373156626519,0.026657580722891656,0.0,0.0,0.0,0.024123130120482065,0.0,0.0,1.1558045204819278,0.0,1.6692922481927719,1.3537063012048187,1.3264759012048188,0.0,0.0,0.0
72,9,0.0888888888888889,0.07676767676767676,2.0008089478084954,2.1541803887247086,0,4,2,0,2,2,0,0,0,0,1,0,0,1,0,0,2,2,1,1,4,0,0,0,0.0,1,2,0.48785560686713436,0.5121443931328656,0.0,0.0,3.1242568481927724,1.3196692843373492,0.0,0.762985344578313,0.24582928192771072,0.0,0.0,0.0,0.0,0.11536173975903569,0.0,0.0,0.0,0.422784751807229,0.0,0.0,6.162276650602407,3.517180597590362,1.1706587132530126,0.16180287469879498,6.416866077108435,0.0,0.0,0.0
73,6,0.0707070707070707,0.09292929292929294,2.1811976659784085,2.0109486651849537,0,6,1,0,1,2,0,1,0,0,0,0,0,7,2,0,1,1,0,0,0,0,0,0,0.0,1,1,0.5245473597416429,0.4754526402583571,0.0,0.0,3.3869495710843363,0.9338446626506023,0.0,0.13466606746987944,0.5039166939759039,0.0,0.11440735662650628,0.0,0.0,0.0,0.0,0.0,0.0,2.44349084819277,1.823089431325303,0.0,0.17080515180722877,1.033681344578312,0.0,0.0,0.0,0.0,0.0,0.0
74,6,0.08080808080808081,0.101010101010101,2.1175301925376613,1.883707663686553,0,6,1,0,1,2,0,1,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0.0,1,0,0.476477849403374,0.523522150596626,0.0,0.0,4.782926833734939,1.0481590265060248,0.0,0.1516479180722892,0.8028580987951807,0.0,0.11143341686746963,0.0,0.0,0.0,0.0,0.0,0.0,5.572522662650602,0.0,0.0,1.0458577807228924,0.22909040240963843,0.0,0.0,0.0,0.0,0.0,0.0
75,6,0.03636363636363637,0.05858585858585858,1.6744507005467602,1.486276848872012,0,0,0,0,1,2,0,4,3,0,1,0,0,0,1,0,3,2,1,2,2,0,0,0,0.0,0,0,0.5351420064898137,0.4648579935101863,0.0,0.0,0.0,0.0,0.0,0.4186322891566273,0.6653334216867466,0.0,5.139457040963853,2.0520779566265066,0.0,0.04550041445783135,0.0,0.0,0.0,0.0,0.012233465060241108,0.0,1.9901601542168674,1.4206370963855421,0.8899872361445792,0.8885397975903611,0.5464197903614454,0.0,0.0,0.0
76,6,0.05858585858585858,0.03636363636363637,1.486276848872012,1.6744507005467602,0,0,0,0,1,0,0,6,3,0,1,0,0,1,0,0,2,1,1,5,1,0,0,0,0.0,0,0,0.46487589482839364,0.5351241051716064,0.0,0.0,0.0,0.0,0.0,0.24608097831325337,0.0,0.0,3.0086764626506013,0.32148448192771073,0.0,0.03792130120481893,0.0,0.0,0.0,0.03766303373494,0.0,0.0,0.9516080530120482,0.10364574939758985,0.05238475662650606,1.5153470313253017,1.0155133879518075,0.0,0.0,0.0
