,pass_count,prev_ball_zone,zone_get_possesion,bet_cen_A,bet_cen_B,entropy_A,entropy_B,pA_z1,pA_z2,pA_z3,pA_z4,pA_z5,pA_z6,pA_z7,pA_z8,pA_z9,pA_z10,pA_z11,pA_z12,pB_z1,pB_z2,pB_z3,pB_z4,pB_z5,pB_z6,pB_z7,pB_z8,pB_z9,pB_z10,pB_z11,pB_z12,tA_ball_poss,tB_ball_poss,danger_zone,AZ1,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,AZ8,AZ9,AZ10,AZ11,AZ12,BZ1,BZ2,BZ3,BZ4,BZ5,BZ6,BZ7,BZ8,BZ9,BZ10,BZ11,BZ12
20,12,9.0,9.0,0.07272727272727274,0.101010101010101,2.192977665876297,1.8742786078839282,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0.7602150537634409,0.23978494623655913,0,0.0,0.0,0.0,0.0,40.1861459579214,0.0,0.0,49.042185388225946,74.06512414515086,18.34365996622637,5.348118535786531,0.0,0.0,3.9119911646365426,0.0,0.0,18.346121294414402,18.280857730311297,0.0,8.307158206294904,50.18173370453176,0.0,0.0,0.0
21,12,8.0,9.0,0.07474747474747474,0.09494949494949495,2.132292935485404,2.010113081489289,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0.7636042402826855,0.2363957597173145,0,0.0,0.0,0.0,0.0,40.45356065724944,15.67047858109715,0.0,74.14279421443266,34.56111480910368,18.40052592869904,5.4088230042742245,0.0,0.0,3.8884807830282586,0.0,0.0,27.210519818328137,20.011902375969306,0.0,18.13894430959008,30.143146415739395,0.0,0.0,0.0
22,13,5.0,5.0,0.0787878787878788,0.0787878787878788,2.1049317016170472,2.064667768599699,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0.7444100447196422,0.2555899552803578,0,0.0,0.0,0.0,0.0,83.14400472113925,16.280494297292382,0.0,51.42196632656058,16.535592687090134,18.56438214969134,5.428076022606968,0.0,0.0,3.8492575639549447,0.0,0.0,46.25358409726732,19.895341692321736,0.0,9.686742678108624,20.53854078110863,0.0,0.0,0.0
23,13,6.0,5.0,0.07474747474747476,0.07474747474747476,1.74128698714162,1.6584848514368993,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0.7222963951935915,0.27770360480640854,0,0.0,0.0,0.0,0.0,40.80062284068072,41.3708076415392,0.0,51.35376843222642,34.87824226134103,18.371845416196315,5.483953033776756,0.0,0.0,3.8382499580565637,0.0,0.0,27.19838253471789,30.144077798326414,0.0,18.10663018384473,20.368523372239082,0.0,0.0,0.0
24,13,9.0,5.0,0.08686868686868687,0.11717171717171718,2.0566724155077654,1.794831834855042,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0.7120763409016124,0.28792365909838763,0,0.0,0.0,0.0,0.0,41.26108728277116,0.0,0.0,52.17879794765933,77.33093432332429,18.70327853895115,5.495826381643599,0.0,0.0,3.756096698256406,0.0,0.0,27.330015982057894,20.348421598791546,0.0,18.25897401382943,30.68553284097059,0.0,0.0,0.0
25,12,6.0,5.0,0.08484848484848485,0.09696969696969698,2.001018574588517,2.0187766482328087,1,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,1,0.6913738019169329,0.30862619808306707,0,0.0,0.0,0.0,0.0,17.26416578696315,41.08198167821331,19.179527030373393,34.39233582708529,78.75813410562174,0.0,5.4147280635969794,0.0,0.0,3.7277281637071997,0.0,0.0,17.59883048208465,30.025738340457217,8.821331418893397,9.196937634343463,30.692322365515906,0.0,0.0,0.0
26,12,5.0,5.0,0.09696969696969698,0.08888888888888889,1.9821099561083693,2.0664362772494034,1,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,1,0,1,0.6726764065899907,0.32732359341000933,0,0.0,0.0,0.0,0.0,39.66729446583159,41.657369497247515,0.0,71.1013570505045,16.587217015998224,18.853879176075264,5.381172290121599,0.0,0.0,3.722445651467426,0.0,0.0,27.332188413805945,20.017678169888214,9.0016584572488,8.970053724442899,30.107961476871168,0.0,0.0,0.0
27,11,10.0,5.0,0.07878787878787878,0.09494949494949495,2.148899652455753,1.9173379692245396,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,1,1,0,0.6557575757575758,0.34424242424242424,0,0.0,0.0,0.0,0.0,63.32961989093725,0.0,18.68933397192738,52.57237644274947,33.011684406285454,19.037156714841792,5.1700053876471745,0.0,0.0,3.7674588039626946,0.0,0.0,28.789318930431897,9.755575762978316,9.035595156992253,19.59474149534104,18.507587221007235,8.651236139430756,0.0,0.0
28,10,5.0,5.0,0.07474747474747476,0.10101010101010101,2.1529741124258175,1.8089861239786529,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0.6494597839135654,0.3505402160864346,0,0.0,0.0,0.0,0.0,63.317007349934556,0.0,18.671823838662323,52.360279524600266,32.820420671118164,19.217317285465004,5.1058403491322,0.0,0.0,3.7825474098582537,0.0,0.0,28.69868256503158,9.633750856909778,8.923015721691518,19.386986719318386,18.371347421177287,8.55658698205931,0.0,0.0
29,8,10.0,10.0,0.10101010101010101,0.09292929292929294,1.8727624242230947,1.971081696765146,1,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0.5798722044728435,0.42012779552715657,0,0.0,0.0,0.0,0.0,43.0854720880071,0.0,49.52658043060808,48.491865799326064,0.0,32.68490727606841,4.144786302064754,0.0,0.0,3.735621802134016,0.0,0.0,26.1081884018268,0.0,10.05052074616485,16.187973247728614,7.936189482837428,24.613302768545303,0.0,0.0
